0.0012536092,0.99850464,6.5402135e-05,4.8957132e-05,9.6860735e-05,1.5924672e-05,1.463355e-05
0.857602,0.015159743,0.0005922833,8.315334e-05,0.08315226,0.00010506075,0.043305546
0.02216753,0.9646266,0.0009743701,0.002726298,0.008812365,0.00034148496,0.0003514252
0.35019377,0.44426867,0.0013585897,0.00048017452,0.15535004,0.000682133,0.04766659
0.39923215,0.05067805,0.001308621,0.008540837,0.47446606,0.00044544315,0.06532888
0.9058842,0.05088476,0.00024098164,0.00046793988,0.028527865,0.0001037631,0.013890482
3.0857165e-05,0.9989441,7.1802315e-06,1.3765286e-06,0.0010096821,2.0292155e-06,4.7739104e-06
0.8509683,0.022869691,0.00092104,0.00017282755,0.10382148,0.00025490232,0.020991823
0.05875167,0.016179487,0.00017760608,0.0046453713,0.003809813,0.0011949881,0.91524106
0.014675268,0.00045567768,0.00027597134,0.057643186,0.0010474047,0.0005085711,0.9253938
0.083533965,0.0037290019,0.06105071,0.007888453,0.01066541,0.0148452,0.8182872
0.054769564,0.010310133,0.026241815,0.39766032,0.0046946253,0.0008318034,0.50549173
0.19681357,0.01351546,0.0007188354,0.038898382,0.026334925,0.00014137643,0.7235775
0.8186657,0.007340718,0.046835765,0.003761915,0.011211025,0.012226162,0.09995861
0.008568545,0.00063891354,0.00018629314,0.4337998,0.0005149623,0.0018394472,0.554452
